 ,,,,,,,
,,,,,,,
Reading,Question,Answer,A,B,C,D,E
,あのチームは毎年全国大会に出場する_きょうごうこう_として有名だ。,強豪校,教業校,競合校,強豪校,強剛校,
,評論文を読むときは筆者の意見を_よみとる_ことが重要だ。,読み取る,読み取る,読み採る,説み取る,説み採る,
,あの映画監督は、その斬新な_さくふう_で多くの観客を魅了している。,作風,策風,策封,作風,作封,
,若い劇作家たちは、伝統的な_ぎきょく_の形を守りつつ、新たなテーマに挑戦している。,戯曲,義局,義曲,戯局,戯曲,
,未成年でタバコや酒など_ひこう_に走る子供が増えている。,非行,否行,非行,費行,飛行,
,飛行機の外には_壮大_な景色が広がっていた。,そうだい,しょうたい,そうたい,しょうだい,そうだい,
,部長から明日の会議に必要なものの_箇条書き_のリストが送られてきた。,かじょうがき,かじょうがき,かじょうかき,かじょかき,かじょがき,
,高校時のクラスは毎年_同窓会_を開いている。,どうそうかい,おなまどかい,どうそうかい,どうまどかい,どうそうえ,
,_権威_を振りかざすだけでは、本当のリーダーシップを発揮することはできない。,けんい,ごんえ,けんせい,かむい,けんい,
,このガラス細工は、_繊細_な手作業によって美しく仕上げられている。,せんさい,いさい,せんざい,せんさい,いざい,
