 ,,,,,,,
,,,,,,,
Reading,Question,Answer,A,B,C,D,E
,新しいビジネスに_とうし_する。,投資,当市,当誌,等仕,投資,
,母の実家は_のうぎょう_をしている。,農業,農行,能行,能業,農業,
,_ほうてい_で真実を明らかにする。,法廷,法庭,法廷,方法,校庭,
,ニュートンは_いだいな_人物だ。,偉大な,値大な,偉大な,佳大な,價大な,
,人によってアドバイスの内容が違うので頭が_こんらん_してきた。,混乱,混雑,混乱,今欄,今覧,
,_物価_が上がって困っている。,ぶっか,ぶっか,ぶっけい,ものか,ものけい,
,子供たちの将来のために_貯蓄_しておく。,ちょちく,ちょしょ,ちょしょく,ちょちく,ためち,
,この夏はエアコンの_需要_が増えている。,じゅよう,じゅよう,ゆきよう,しゅよう,あめよう,
,学校ではいろいろな校則が_定められて_いる。,さだめられて,さだめられて,きめられて,もとめられて,ていめられて,
,このレストランは_庶民的な_雰囲気でいい。,しょみんてきな,しょじんてきな,しょみんてきな,しょたみてきな,しょめいてきな,
