 ,,,,,,,
,,,,,,,
Reading,Question,Answer,A,B,C,D,E
,_じゅんすいな_気持ちで取り組む。,純粋な,純粋な,純清な,純正な,純心な,
,友達に_うらぎられる_のは辛い。,裏切られる,表捨られる,裏捨られる,裏切られる,表切られる,
,彼は_あきっぽい_性格だ。,飽きっぽい,飽きっぽい,謝きっぽい,屈きっぽい,怠きっぽい,
,_きんちょう_をなおす方法があれば教えてください。,緊張,手帳,素直,緊急,緊張,
,病院では常に_せいけつな_服を着るようにしています。,清潔な,洗浄な,清浄な,清潔な,洗剤な,
,_強引な_方法で問題を解決する。,ごういんな,こうりょうな,こういんな,ごうりょうな,ごういんな,
,_慌てないで_ゆっくりやればできるはずです。,あわてないで,いそいでないで,あわてないで,あせってないで,いそがせてないで,
,_率直な_感想を述べる。,そっちょくな,ちょっかくな,りっちょくな,すなおな,そっちょくな,
,赤ちゃんの_機嫌_をよくするおもちゃ。,きげん,きげん,きかん,きけん,きびん,
,_地味な_デザインだが、なぜか見てしまう。,じみな,ちみな,じみな,じあじな,ちあじな,
